document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR03,2,[MDA_P002],true,"AR 2023 China and Hong Kong were among the last countries to reopen their borders, with China doing so on 1 January 2023 and Hong Kong in February 2023. There was little movement in our activities in these countries for FY 2023 but we have observed that economic recovery is under",acceptable,none,aligned,false,accept
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR04,2,[MDA_P002],true,"AR 2023 China and Hong Kong were among the last countries to reopen their borders, with China doing so on 1 January 2023 and Hong Kong in February 2023. There was little movement in our activities in these countries for FY 2023 but we have observed that economic recovery is under",strong,none,aligned,false,accept
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS cont’d,strong,none,aligned,false,accept
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR01,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) meet their demand for high quality beverages. We also know that it is crucial for us to be agile and to adapt in a competitive beverage market with unpredictable consumer behaviour. Constant change is required, be it in ways we engage c",strong,none,aligned,false,accept
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR02,3,[MDA_P003],true,"To reach out to consumers, we use traditional and digital media platforms, in-store activities and promotions, and run campaigns which attract attention to our brands. We participate in joint events where we are able to promote brand awareness and strengthen brand associations. O",acceptable,numeric_review_required,partial,false,manual_review
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR03,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) meet their demand for high quality beverages. We also know that it is crucial for us to be agile and to adapt in a competitive beverage market with unpredictable consumer behaviour. Constant change is required, be it in ways we engage c",strong,none,aligned,false,accept
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR04,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) meet their demand for high quality beverages. We also know that it is crucial for us to be agile and to adapt in a competitive beverage market with unpredictable consumer behaviour. Constant change is required, be it in ways we engage c",strong,none,aligned,false,accept
MDA_7237_PWROOT_2024,PWROOT,Power Root,2024,AR05,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) meet their demand for high quality beverages. We also know that it is crucial for us to be agile and to adapt in a competitive beverage market with unpredictable consumer behaviour. Constant change is required, be it in ways we engage c",strong,none,aligned,false,accept
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR01,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR02,2,[MDA_P002],true,The Company had changed its financial year end from 31 December to 30 June during the current financial period ended 30 June 2020 (“FPE 2020”). The change in the current financial period was made to facilitate more time for our External Auditors to assess the Purchase Price Alloc,acceptable,numeric_review_required,partial,false,manual_review
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR03,2,[MDA_P002],true,The Company had changed its financial year end from 31 December to 30 June during the current financial period ended 30 June 2020 (“FPE 2020”). The change in the current financial period was made to facilitate more time for our External Auditors to assess the Purchase Price Alloc,weak,missing_causal_explanation,partial,true,manual_review
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR04,4,[MDA_P023],true,The performances of the Company and its subsidiaries in the hospitality business are dependent on the following key risk areas: (a) Changes in Economic Environment and Natural Disasters,acceptable,none,aligned,false,accept
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR02,2,[MDA_P003],true,"The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FYE 2021 FPE 2020 (18 Months) Variance FYE 2021 vs. FPE 2020 Revenue 19,499 33,818 (42%) Gross Profit (“GP”) 6,193 17,256 (64%) Gross Profit Margin (“GPM”) 31.8 51.0% Administrative Expenses (6,723) (18",acceptable,numeric_review_required,partial,false,manual_review
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR03,2,[MDA_P003],true,"The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FYE 2021 FPE 2020 (18 Months) Variance FYE 2021 vs. FPE 2020 Revenue 19,499 33,818 (42%) Gross Profit (“GP”) 6,193 17,256 (64%) Gross Profit Margin (“GPM”) 31.8 51.0% Administrative Expenses (6,723) (18",weak,missing_causal_explanation,partial,true,manual_review
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR04,4,[MDA_P016],true,The performances of the Company and its subsidiaries in the hospitality business are dependent on the following key risk areas: (a) Changes in Economic Environment and Natural Disasters,acceptable,none,aligned,false,accept
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR02,2,[MDA_P003],true,"The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FPE 2022 (18 Months) FYE 2021 Variance FPE 2022 vs. FYE 2021 Revenue 26,725 19,499 37.1% Gross Profit (“GP”) 15,153 6,193 >100.0% Gross Profit Margin (“GPM”) 56.7% 31.8% Administrative Expenses (13,051)",acceptable,numeric_review_required,partial,false,manual_review
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR03,2,[MDA_P003],true,"The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FPE 2022 (18 Months) FYE 2021 Variance FPE 2022 vs. FYE 2021 Revenue 26,725 19,499 37.1% Gross Profit (“GP”) 15,153 6,193 >100.0% Gross Profit Margin (“GPM”) 56.7% 31.8% Administrative Expenses (13,051)",weak,missing_causal_explanation,partial,true,manual_review
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR04,4,[MDA_P025],true,"Spending on travel and tourism is discretionary and price sensitive, being affected by factors such as the supply and demand for modes of transportation and accommodation, the rate of growth of economic growth, interest rates, inflation and economic developments affecting travel ",acceptable,none,aligned,false,accept
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR01,4,[MDA_P001],true,"Management Discussion & Analysis (Overview of Group Business) Magma Group Berhad (“Magma” or the “Group”) has solidified its presence in the hospitality industry through a commitment to excellence in hotel management. Magma’s hospitality arm, MHM, manages a diverse portfolio of 4",strong,none,aligned,false,accept
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR02,2,[MDA_P003],true,"FPE 2022 Revenue 14,458 26,725 (45.9%) Gross Profit (“GP”) 16,543 15,153 9.2% Gross Profit Margin (“GPM”) 114.4% 56.7% Administrative Expenses (12,420) (13,051) 4.8% Other Cost (17,141) (15,928) (7.6%) (Loss) Before Tax (“LBT”) (13,018) (13,826) 5.8% (Loss) After Tax from Continu",acceptable,numeric_review_required,partial,false,manual_review
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR03,2,[MDA_P003],true,"FPE 2022 Revenue 14,458 26,725 (45.9%) Gross Profit (“GP”) 16,543 15,153 9.2% Gross Profit Margin (“GPM”) 114.4% 56.7% Administrative Expenses (12,420) (13,051) 4.8% Other Cost (17,141) (15,928) (7.6%) (Loss) Before Tax (“LBT”) (13,018) (13,826) 5.8% (Loss) After Tax from Continu",strong,none,aligned,false,accept
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR04,2,[MDA_P016],true,"In FYE2023, the dynamics of travel and tourism spending, inherently discretionary and sensitive to economic fluctuations, continued to shape the hospitality industry. Factors such as transportation and accommodation supply and demand, economic growth rates, interest rates, inflat",strong,none,aligned,false,accept
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR05,4,[MDA_P001],true,"Management Discussion & Analysis (Overview of Group Business) Magma Group Berhad (“Magma” or the “Group”) has solidified its presence in the hospitality industry through a commitment to excellence in hotel management. Magma’s hospitality arm, MHM, manages a diverse portfolio of 4",strong,none,aligned,false,accept
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR01,4,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS (Overview of Group Business) Magma Group Berhad (“.BHNB” or “the Group”) is actively evolving from a traditional hospitality company into an innovative, experience-focused property and lifestyle group. Anchored in Malaysia’s hotel industry, Magma ",strong,none,aligned,false,accept
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR02,2,[MDA_P003],true,"FYE 2023 Revenue 14,926 14,458 3.2% Gross Profit (“GP”) 16,390 16,543 (0.9%) Gross Profit Margin (“GPM”) 109.8% 114.4% Administrative Expenses (21,829) (12,420) (75.7%) Other Cost (40,582) (17,141) (>100%) (Loss) Before Tax (“LBT”) (46,020) (13,018) (>100%) (Loss) After Tax from ",acceptable,numeric_review_required,partial,false,manual_review
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR03,2,[MDA_P003],true,"FYE 2023 Revenue 14,926 14,458 3.2% Gross Profit (“GP”) 16,390 16,543 (0.9%) Gross Profit Margin (“GPM”) 109.8% 114.4% Administrative Expenses (21,829) (12,420) (75.7%) Other Cost (40,582) (17,141) (>100%) (Loss) Before Tax (“LBT”) (46,020) (13,018) (>100%) (Loss) After Tax from ",strong,none,aligned,false,accept
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR04,2,[MDA_P003],true,"FYE 2023 Revenue 14,926 14,458 3.2% Gross Profit (“GP”) 16,390 16,543 (0.9%) Gross Profit Margin (“GPM”) 109.8% 114.4% Administrative Expenses (21,829) (12,420) (75.7%) Other Cost (40,582) (17,141) (>100%) (Loss) Before Tax (“LBT”) (46,020) (13,018) (>100%) (Loss) After Tax from ",acceptable,none,aligned,false,accept
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR05,4,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS (Overview of Group Business) Magma Group Berhad (“.BHNB” or “the Group”) is actively evolving from a traditional hospitality company into an innovative, experience-focused property and lifestyle group. Anchored in Malaysia’s hotel industry, Magma ",strong,none,aligned,false,accept
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) REVIEW OF GROUP’S FINANCIAL RESULTS AND FINANCIAL CONDITIONS (cont’d),strong,none,aligned,false,accept
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) REVIEW OF GROUP’S FINANCIAL RESULTS AND FINANCIAL CONDITIONS (cont’d),acceptable,numeric_review_required,partial,false,manual_review
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR03,2,[MDA_P002],true,"We recorded a revenue of RM55.098 million (FYE 2019: RM57.893million). This represented an decrease of 4.83%. This was mainly due to Coronavirus disease 2019 (COVID-19). Wheat Flour (RM’000) Tapioca and Corn Flour (RM’000) % Changes % Changes 25,205 26,002 (3.07) 29,893 31,891 (6",acceptable,none,aligned,false,accept
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR04,4,[MDA_P008],true,"MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) ANTICIPATED BUSINESS RISKS (cont’d) b) Volatility of raw material prices Volatility of prices on imported raw materials such as wheat and tapioca remain the key challenges. Both wheat and tapioca are globally traded commodities, and as ",strong,none,aligned,false,accept
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR05,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) REVIEW OF GROUP’S FINANCIAL RESULTS AND FINANCIAL CONDITIONS (cont’d),strong,none,aligned,false,accept
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of wheat flour and trading of tapioca flour. Founded i,strong,none,aligned,false,accept
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of wheat flour and trading of tapioca flour. Founded i,acceptable,numeric_review_required,partial,false,manual_review
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR03,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of wheat flour and trading of tapioca flour. Founded i,strong,none,aligned,false,accept
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR04,4,[MDA_P005],true,"As compared with the prior year, LKFM has decreased its gross profit by 21.79%. The gross profit margin for the current year is 8.28% (FYE 2020: 9.94%). The main reason for the declining margin is due to the fluctuation of wheat prices. The COVID-19 pandemic had caused the global",acceptable,none,aligned,false,accept
